Date,,A,B,C
2015/3/16,C,0.9610835443290815,0.9787250628210089,1.0
2015/3/17,A,0.9999999999999997,0.9823811414037564,0.9531533463924915
2015/3/17,B,0.9823811414037564,1.0000000000000007,0.9773283912754162
2015/3/17,C,0.9531533463924915,0.9773283912754162,0.9999999999999999
2015/3/18,A,0.9999999999999997,0.9824824750592484,0.9468509038012768
2015/3/18,B,0.9824824750592484,1.0000000000000007,0.9723356831836063
2015/3/18,C,0.9468509038012768,0.9723356831836063,1.0
2015/3/19,A,0.9999999999999997,0.9832948450296284,0.9458595356753888
2015/3/19,B,0.9832948450296284,1.0000000000000007,0.9734293129879307
2015/3/19,C,0.9458595356753888,0.9734293129879307,0.9999999999999999
2015/3/20,A,0.9999999999999994,0.9821012746818164,0.9383158328050816
2015/3/20,B,0.9821012746818164,1.0000000000000007,0.9704948564907879
2015/3/20,C,0.9383158328050816,0.9704948564907879,0.9999999999999997
2015/3/23,A,0.9999999999999998,0.9818308827682074,0.9418120142115676
2015/3/23,B,0.9818308827682074,1.0000000000000007,0.9718243874237723
2015/3/23,C,0.9418120142115676,0.9718243874237723,0.9999999999999997
2015/3/24,A,0.9999999999999997,0.9817348319643221,0.9413954016077001
2015/3/24,B,0.9817348319643221,1.0000000000000007,0.9722309973359552
2015/3/24,C,0.9413954016077001,0.9722309973359552,0.9999999999999999
2015/3/25,A,0.9999999999999997,0.9800380426174449,0.9334702598263612
2015/3/25,B,0.9800380426174449,1.0000000000000004,0.9676472974195232
2015/3/25,C,0.9334702598263612,0.9676472974195232,1.0
2015/3/26,A,0.9999999999999996,0.9774346360333939,0.9212944321864235
2015/3/26,B,0.9774346360333939,1.0000000000000007,0.9613875850918341
2015/3/26,C,0.9212944321864235,0.9613875850918341,1.0
2015/3/27,A,0.9999999999999998,0.976907922303925,0.9215618910252418
2015/3/27,B,0.976907922303925,1.0000000000000007,0.9613404091343762
2015/3/27,C,0.9215618910252418,0.9613404091343762,0.9999999999999999
2015/3/30,A,0.9999999999999998,0.9818944878117368,0.9211525901403953
2015/3/30,B,0.9818944878117368,1.0000000000000009,0.9651439271707833
2015/3/30,C,0.9211525901403953,0.9651439271707833,1.0
2015/3/31,A,0.9999999999999996,0.9811311455727888,0.9235555946039168
2015/3/31,B,0.9811311455727888,1.0000000000000009,0.9667852396115927
2015/3/31,C,0.9235555946039168,0.9667852396115927,0.9999999999999998
2015/4/1,A,1.0,0.9801815355512238,0.9161255189145346
2015/4/1,B,0.9801815355512238,1.0000000000000007,0.9626542044561687
2015/4/1,C,0.9161255189145346,0.9626542044561687,0.9999999999999998
2015/4/2,A,1.0,0.977525871225836,0.9095600314456892
2015/4/2,B,0.977525871225836,1.0000000000000007,0.9599642780523165
2015/4/2,C,0.9095600314456892,0.9599642780523165,0.9999999999999999
2015/4/6,A,0.9999999999999998,0.968986168536421,0.8802922649130488
2015/4/6,B,0.968986168536421,1.000000000000001,0.9474741835578478
2015/4/6,C,0.8802922649130488,0.9474741835578478,0.9999999999999999
2015/4/7,A,0.9999999999999997,0.9792203728790696,0.9185712019261715
2015/4/7,B,0.9792203728790696,1.000000000000001,0.9562615844132987
2015/4/7,C,0.9185712019261715,0.9562615844132987,0.9999999999999998
2015/4/8,A,0.9999999999999997,0.9768392338542987,0.9182919135725037
2015/4/8,B,0.9768392338542987,1.000000000000001,0.9560788339211761
2015/4/8,C,0.9182919135725037,0.9560788339211761,0.9999999999999998
2015/4/9,A,0.9999999999999997,0.9790020096729581,0.9305646209905507
2015/4/9,B,0.9790020096729581,1.0000000000000009,0.9597647710716934
2015/4/9,C,0.9305646209905507,0.9597647710716934,0.9999999999999997
2015/4/10,A,0.9999999999999997,0.9785951665545125,0.9269768847736332
2015/4/10,B,0.9785951665545125,1.0000000000000013,0.9543237038735966
2015/4/10,C,0.9269768847736332,0.9543237038735966,0.9999999999999998
2015/4/13,A,0.9999999999999994,0.9760073468651714,0.9148769989919108
2015/4/13,B,0.9760073468651714,1.000000000000001,0.944373846725203
2015/4/13,C,0.9148769989919108,0.944373846725203,0.9999999999999993
2015/4/14,A,0.9999999999999994,0.9809310778281265,0.9238094591561945
2015/4/14,B,0.9809310778281265,1.0000000000000013,0.9442106058350757
2015/4/14,C,0.9238094591561945,0.9442106058350757,0.9999999999999996
2015/4/15,A,0.9999999999999997,0.9859906229129848,0.9455818694100233
2015/4/15,B,0.9859906229129848,1.000000000000001,0.9522749340756916
2015/4/15,C,0.9455818694100233,0.9522749340756916,0.9999999999999997
2015/4/16,A,0.9999999999999998,0.9852741020157694,0.9573440985731715
2015/4/16,B,0.9852741020157694,1.000000000000001,0.9639471866357812
2015/4/16,C,0.9573440985731715,0.9639471866357812,0.9999999999999994
2015/4/17,A,0.9999999999999997,0.9889792151306112,0.9663305895126368
2015/4/17,B,0.9889792151306112,1.000000000000001,0.9712394030017977
2015/4/17,C,0.9663305895126368,0.9712394030017977,0.9999999999999997
2015/4/20,A,0.9999999999999997,0.989025564355256,0.9663748371911421
2015/4/20,B,0.989025564355256,1.000000000000001,0.9691349033395474
2015/4/20,C,0.9663748371911421,0.9691349033395474,1.0
2015/4/21,A,0.9999999999999999,0.9897689426779457,0.9610989234871254
2015/4/21,B,0.9897689426779457,1.0000000000000009,0.9663070948970117
2015/4/21,C,0.9610989234871254,0.9663070948970117,0.9999999999999998
2015/4/22,A,0.9999999999999999,0.9911876651766572,0.9601424530565497
2015/4/22,B,0.9911876651766572,1.0000000000000009,0.9647054242438787
2015/4/22,C,0.9601424530565497,0.9647054242438787,0.9999999999999996
2015/4/23,A,0.9999999999999999,0.986422415401365,0.9558278477433996
2015/4/23,B,0.986422415401365,1.000000000000001,0.9653709483579446
2015/4/23,C,0.9558278477433996,0.9653709483579446,0.9999999999999996
2015/4/24,A,0.9999999999999999,0.9858841741927561,0.9557611064724943
2015/4/24,B,0.9858841741927561,1.000000000000001,0.9656485815070803
2015/4/24,C,0.9557611064724943,0.9656485815070803,0.9999999999999996
2015/4/27,A,0.9999999999999999,0.9828823638296946,0.9558685149358168
2015/4/27,B,0.9828823638296946,1.000000000000001,0.9603730874833916
2015/4/27,C,0.9558685149358168,0.9603730874833916,0.9999999999999999
2015/4/28,A,0.9999999999999999,0.9825970260750073,0.9576105217032472
2015/4/28,B,0.9825970260750073,1.0000000000000009,0.9627145883848355
2015/4/28,C,0.9576105217032472,0.9627145883848355,0.9999999999999999
2015/4/29,A,0.9999999999999997,0.9829713859789845,0.963759752879468
2015/4/29,B,0.9829713859789845,1.000000000000001,0.9630886299164982
2015/4/29,C,0.963759752879468,0.9630886299164982,0.9999999999999999
2015/4/30,A,0.9999999999999999,0.9849437697583812,0.9508711998384892
2015/4/30,B,0.9849437697583812,1.0000000000000009,0.9536375232864691
2015/4/30,C,0.9508711998384892,0.9536375232864691,0.9999999999999999
2015/5/1,A,0.9999999999999998,0.9851031514416201,0.9580022639711171
2015/5/1,B,0.9851031514416201,1.0000000000000007,0.9628502899670746
2015/5/1,C,0.9580022639711171,0.9628502899670746,0.9999999999999998
2015/5/4,A,0.9999999999999997,0.9848048901326302,0.9503612153488536
2015/5/4,B,0.9848048901326302,1.0000000000000009,0.9532452199827945
2015/5/4,C,0.9503612153488536,0.9532452199827945,0.9999999999999998
2015/5/5,A,0.9999999999999996,0.9880076899688324,0.9610372922018603
2015/5/5,B,0.9880076899688324,1.0000000000000009,0.9620333394904912
2015/5/5,C,0.9610372922018603,0.9620333394904912,0.9999999999999998
2015/5/6,A,0.9999999999999999,0.9910110582357511,0.968672573655195
2015/5/6,B,0.9910110582357511,1.0000000000000004,0.9692275102925466
2015/5/6,C,0.968672573655195,0.9692275102925466,1.0
2015/5/7,A,0.9999999999999998,0.990743421211515,0.9553759745024142
2015/5/7,B,0.990743421211515,1.0000000000000004,0.9641733454941696
2015/5/7,C,0.9553759745024142,0.9641733454941696,0.9999999999999994
2015/5/8,A,1.0,0.9872170344654135,0.9426304006030966
2015/5/8,B,0.9872170344654135,1.0000000000000004,0.9612950163341831
2015/5/8,C,0.9426304006030966,0.9612950163341831,0.9999999999999998
2015/5/11,A,0.9999999999999998,0.9855749367236459,0.9449436605821705
2015/5/11,B,0.9855749367236459,1.0000000000000007,0.9634173940641675
2015/5/11,C,0.9449436605821705,0.9634173940641675,0.9999999999999998
2015/5/12,A,1.0,0.9846624680819912,0.9339407760632128
2015/5/12,B,0.9846624680819912,1.0000000000000007,0.9640257374994907
2015/5/12,C,0.9339407760632128,0.9640257374994907,0.9999999999999998
2015/5/13,A,0.9999999999999998,0.9841933218845502,0.9326546139112047
2015/5/13,B,0.9841933218845502,1.0000000000000002,0.9624660942129081
2015/5/13,C,0.9326546139112047,0.9624660942129081,0.9999999999999997
2015/5/14,A,1.0,0.9852965675716174,0.9245761746864609
2015/5/14,B,0.9852965675716174,1.0000000000000004,0.9576831258758426
2015/5/14,C,0.9245761746864609,0.9576831258758426,1.0
2015/5/15,A,0.9999999999999998,0.9839172468561131,0.9166501199909222
2015/5/15,B,0.9839172468561131,1.0000000000000002,0.9544862855564311
2015/5/15,C,0.9166501199909222,0.9544862855564311,1.0000000000000002
2015/5/18,A,0.9999999999999994,0.982876823177074,0.9089490506811893
2015/5/18,B,0.982876823177074,1.0000000000000002,0.9502394808026622
2015/5/18,C,0.9089490506811893,0.9502394808026622,0.9999999999999998
2015/5/19,A,0.9999999999999997,0.9831556025308991,0.9125754195585366
2015/5/19,B,0.9831556025308991,1.0000000000000004,0.9508048998128859
2015/5/19,C,0.9125754195585366,0.9508048998128859,1.0
2015/5/20,A,0.9999999999999997,0.9828720779004121,0.910349110034364
2015/5/20,B,0.9828720779004121,1.0000000000000002,0.9501539083427266
2015/5/20,C,0.910349110034364,0.9501539083427266,1.0000000000000002
2015/5/21,A,0.9999999999999994,0.9830247542193711,0.9069187920829179
2015/5/21,B,0.9830247542193711,1.0000000000000004,0.947974989766836
2015/5/21,C,0.9069187920829179,0.947974989766836,1.0000000000000002
2015/5/22,A,0.9999999999999989,0.9837895275276514,0.9153639062723612
2015/5/22,B,0.9837895275276514,1.0000000000000002,0.9524668190936724
2015/5/22,C,0.9153639062723612,0.9524668190936724,0.9999999999999998
2015/5/26,A,0.9999999999999994,0.9839482706697696,0.9132031626679649
2015/5/26,B,0.9839482706697696,1.0,0.9522814697485693
2015/5/26,C,0.9132031626679649,0.9522814697485693,1.0000000000000002
2015/5/27,A,0.9999999999999992,0.9835699259080648,0.9127241126061673
2015/5/27,B,0.9835699259080648,1.0000000000000002,0.9504086249934417
2015/5/27,C,0.9127241126061673,0.9504086249934417,1.0
2015/5/28,A,0.9999999999999998,0.9827101034768637,0.9080441335596795
2015/5/28,B,0.9827101034768637,1.0000000000000002,0.948692427089051
2015/5/28,C,0.9080441335596795,0.948692427089051,0.9999999999999996
2015/5/29,A,0.9999999999999996,0.980182958353592,0.9247310139495495
2015/5/29,B,0.980182958353592,1.0000000000000002,0.9606816807159668
2015/5/29,C,0.9247310139495495,0.9606816807159668,1.0000000000000002
2015/6/1,A,0.9999999999999994,0.9826895455920167,0.9343662529299311
2015/6/1,B,0.9826895455920167,1.0000000000000004,0.9658105294534188
2015/6/1,C,0.9343662529299311,0.9658105294534188,0.9999999999999998
2015/6/2,A,0.9999999999999991,0.9724398560014049,0.9228552404603931
2015/6/2,B,0.9724398560014049,1.0,0.9530146805275139
2015/6/2,C,0.9228552404603931,0.9530146805275139,1.0000000000000004
2015/6/3,A,0.9999999999999991,0.9737785811024045,0.9264973043406697
2015/6/3,B,0.9737785811024045,1.0000000000000002,0.9557532192735188
2015/6/3,C,0.9264973043406697,0.9557532192735188,0.9999999999999996
2015/6/4,A,0.9999999999999997,0.9744705499970452,0.9261805945384565
2015/6/4,B,0.9744705499970452,1.0000000000000007,0.9557765108551428
2015/6/4,C,0.9261805945384565,0.9557765108551428,1.0
2015/6/5,A,0.9999999999999996,0.9763659393340324,0.9357856924995399
2015/6/5,B,0.9763659393340324,1.0000000000000004,0.960068185985789
2015/6/5,C,0.9357856924995399,0.960068185985789,1.0000000000000002
2015/6/8,A,0.9999999999999997,0.977806798541275,0.9461185032100329
2015/6/8,B,0.977806798541275,1.0000000000000004,0.962800574641078
2015/6/8,C,0.9461185032100329,0.962800574641078,1.0
2015/6/9,A,0.9999999999999994,0.9779762862761286,0.9403311764660046
2015/6/9,B,0.9779762862761286,1.0000000000000007,0.9585184606385679
2015/6/9,C,0.9403311764660046,0.9585184606385679,1.0000000000000002
2015/6/10,A,0.9999999999999993,0.9808838015647617,0.9656861351713677
2015/6/10,B,0.9808838015647617,1.0000000000000009,0.9695640279917194
2015/6/10,C,0.9656861351713677,0.9695640279917194,1.0000000000000002
2015/6/11,A,0.9999999999999993,0.9823204015280951,0.9657669274709306
2015/6/11,B,0.9823204015280951,1.0000000000000002,0.9741088431709947
2015/6/11,C,0.9657669274709306,0.9741088431709947,0.9999999999999996
2015/6/12,A,0.9999999999999993,0.9803278212347394,0.9650057508498777
2015/6/12,B,0.9803278212347394,1.0000000000000007,0.9768850396456906
2015/6/12,C,0.9650057508498777,0.9768850396456906,1.0
2015/6/15,A,0.9999999999999997,0.9796390289845687,0.966092856292255
2015/6/15,B,0.9796390289845687,1.000000000000001,0.9814670226298395
2015/6/15,C,0.966092856292255,0.9814670226298395,0.9999999999999997
2015/6/16,A,0.9999999999999997,0.9806306230693838,0.9639071435140717
2015/6/16,B,0.9806306230693838,1.0000000000000004,0.9811595372152212
2015/6/16,C,0.9639071435140717,0.9811595372152212,1.0
2015/6/17,A,0.9999999999999996,0.9788620554252477,0.9643853138128525
2015/6/17,B,0.9788620554252477,1.0000000000000004,0.9777786694472249
2015/6/17,C,0.9643853138128525,0.9777786694472249,0.9999999999999999
2015/6/18,A,0.9999999999999994,0.9786524675875916,0.9626972252797364
2015/6/18,B,0.9786524675875916,1.0,0.9772524729509298
2015/6/18,C,0.9626972252797364,0.9772524729509298,0.9999999999999999
2015/6/19,A,0.9999999999999992,0.9783902401728732,0.9625806333589115
2015/6/19,B,0.9783902401728732,1.0,0.9772193168192084
2015/6/19,C,0.9625806333589115,0.9772193168192084,0.9999999999999997
2015/6/22,A,0.9999999999999997,0.9781836526812153,0.9606327701116525
2015/6/22,B,0.9781836526812153,1.0000000000000002,0.9768265076538927
2015/6/22,C,0.9606327701116525,0.9768265076538927,0.9999999999999996
2015/6/23,A,0.9999999999999993,0.9783715305271219,0.958855510816236
2015/6/23,B,0.9783715305271219,1.0000000000000004,0.9749180963590858
2015/6/23,C,0.958855510816236,0.9749180963590858,0.9999999999999999
2015/6/24,A,0.9999999999999998,0.9780272493937017,0.9573892181025083
2015/6/24,B,0.9780272493937017,1.0,0.9756886122908353
2015/6/24,C,0.9573892181025083,0.9756886122908353,0.9999999999999997
2015/6/25,A,0.9999999999999994,0.9770402511856682,0.9506537589125542
2015/6/25,B,0.9770402511856682,1.0000000000000004,0.9736864719037654
2015/6/25,C,0.9506537589125542,0.9736864719037654,0.9999999999999999
2015/6/26,A,0.9999999999999993,0.982015355860939,0.9482063910111573
2015/6/26,B,0.982015355860939,1.0000000000000007,0.9671578066452622
2015/6/26,C,0.9482063910111573,0.9671578066452622,1.0000000000000002
2015/6/29,A,0.9999999999999993,0.9796654330101797,0.9411023720306053
2015/6/29,B,0.9796654330101797,1.0000000000000007,0.9621411719772067
2015/6/29,C,0.9411023720306053,0.9621411719772067,1.0000000000000004
2015/6/30,A,0.9999999999999992,0.9826679156138314,0.933018773260387
2015/6/30,B,0.9826679156138314,1.0000000000000002,0.9664710822614992
2015/6/30,C,0.933018773260387,0.9664710822614992,0.9999999999999997
2015/7/1,A,0.9999999999999997,0.985031841951242,0.9295390478913047
2015/7/1,B,0.985031841951242,1.0000000000000002,0.9627936800922884
2015/7/1,C,0.9295390478913047,0.9627936800922884,0.9999999999999998
2015/7/2,A,0.9999999999999997,0.9831676161176772,0.9257872452721927
2015/7/2,B,0.9831676161176772,0.9999999999999999,0.9612515333138618
2015/7/2,C,0.9257872452721927,0.9612515333138618,0.9999999999999997
2015/7/6,A,0.9999999999999993,0.9807630203491338,0.9270370892476488
2015/7/6,B,0.9807630203491338,1.0000000000000004,0.9636313141534302
2015/7/6,C,0.9270370892476488,0.9636313141534302,1.0
2015/7/7,A,0.9999999999999993,0.9809601354502552,0.9293143800159996
2015/7/7,B,0.9809601354502552,1.0000000000000002,0.9645130053984018
2015/7/7,C,0.9293143800159996,0.9645130053984018,1.0000000000000002
2015/7/8,A,0.9999999999999994,0.9856587483024589,0.9406026729016782
2015/7/8,B,0.9856587483024589,1.0000000000000004,0.9610846058970067
2015/7/8,C,0.9406026729016782,0.9610846058970067,1.0000000000000002
2015/7/9,A,0.9999999999999993,0.9869470352414548,0.9496574881169026
2015/7/9,B,0.9869470352414548,1.0000000000000002,0.9639097268346586
2015/7/9,C,0.9496574881169026,0.9639097268346586,1.0000000000000004
2015/7/10,A,0.9999999999999993,0.983951949796255,0.9498355046667221
2015/7/10,B,0.983951949796255,1.0000000000000004,0.9634391320677502
2015/7/10,C,0.9498355046667221,0.9634391320677502,1.0000000000000002
2015/7/13,A,0.9999999999999994,0.9849981798667272,0.9464454666661033
2015/7/13,B,0.9849981798667272,1.0000000000000002,0.959005491829383
2015/7/13,C,0.9464454666661033,0.959005491829383,1.0
2015/7/14,A,0.9999999999999989,0.9827888988558601,0.9443800843850993
2015/7/14,B,0.9827888988558601,1.0000000000000007,0.9570710898207211
2015/7/14,C,0.9443800843850993,0.9570710898207211,1.0
2015/7/15,A,0.999999999999999,0.9755215925698091,0.9231625035720725
2015/7/15,B,0.9755215925698091,1.0000000000000004,0.9454567660593186
2015/7/15,C,0.9231625035720725,0.9454567660593186,1.0000000000000002
2015/7/16,A,0.9999999999999989,0.9791990101398894,0.9260877930274307
2015/7/16,B,0.9791990101398894,1.0000000000000004,0.949866267927095
2015/7/16,C,0.9260877930274307,0.949866267927095,1.0000000000000004
2015/7/17,A,0.9999999999999988,0.980406223399807,0.9364770019217059
2015/7/17,B,0.980406223399807,1.0000000000000007,0.9511666825545715
2015/7/17,C,0.9364770019217059,0.9511666825545715,0.9999999999999996
2015/7/20,A,0.9999999999999986,0.9806223192787457,0.9382469146926432
2015/7/20,B,0.9806223192787457,1.0000000000000009,0.9510601244438504
2015/7/20,C,0.9382469146926432,0.9510601244438504,1.0000000000000002
2015/7/21,A,0.999999999999999,0.9806296358375169,0.9398856885052429
2015/7/21,B,0.9806296358375169,1.0000000000000007,0.9538994412919286
2015/7/21,C,0.9398856885052429,0.9538994412919286,1.0000000000000007
2015/7/22,A,0.9999999999999988,0.9787722798814323,0.9494602043531708
2015/7/22,B,0.9787722798814323,1.0000000000000007,0.9652486195063489
2015/7/22,C,0.9494602043531708,0.9652486195063489,1.0000000000000002
2015/7/23,A,0.999999999999999,0.9782848489111898,0.9516748729392905
2015/7/23,B,0.9782848489111898,1.0000000000000009,0.9591271464353818
2015/7/23,C,0.9516748729392905,0.9591271464353818,1.0000000000000004
2015/7/24,A,0.9999999999999992,0.9815228615207563,0.9574937605444322
2015/7/24,B,0.9815228615207563,1.0000000000000007,0.9637809374733504
2015/7/24,C,0.9574937605444322,0.9637809374733504,1.0000000000000004
2015/7/27,A,0.999999999999999,0.9787705226516582,0.963960179154867
2015/7/27,B,0.9787705226516582,1.0000000000000007,0.970230219999814
2015/7/27,C,0.963960179154867,0.970230219999814,1.0000000000000002
2015/7/28,A,0.999999999999999,0.9786621224899587,0.9670791478432288
2015/7/28,B,0.9786621224899587,1.0000000000000009,0.9737164513615781
2015/7/28,C,0.9670791478432288,0.9737164513615781,1.0
2015/7/29,A,0.9999999999999986,0.9775258675990038,0.9684648682732415
2015/7/29,B,0.9775258675990038,1.0000000000000007,0.9688213829193806
2015/7/29,C,0.9684648682732415,0.9688213829193806,1.0000000000000002
2015/7/30,A,0.9999999999999992,0.9844636480368006,0.964353708749832
2015/7/30,B,0.9844636480368006,1.0000000000000009,0.9684038683650139
2015/7/30,C,0.964353708749832,0.9684038683650139,0.9999999999999997
2015/7/31,A,0.999999999999999,0.9834854288963462,0.9634372157498082
2015/7/31,B,0.9834854288963462,1.0000000000000007,0.9687762809152449
2015/7/31,C,0.9634372157498082,0.9687762809152449,1.0000000000000002
2015/8/3,A,0.9999999999999989,0.9899361318693427,0.9665312113384353
2015/8/3,B,0.9899361318693427,1.0000000000000007,0.9675346345318141
2015/8/3,C,0.9665312113384353,0.9675346345318141,1.0
2015/8/4,A,0.9999999999999988,0.982936134957487,0.9501505345643051
2015/8/4,B,0.982936134957487,1.000000000000001,0.9600303862298353
2015/8/4,C,0.9501505345643051,0.9600303862298353,0.9999999999999999
2015/8/5,A,0.9999999999999991,0.9849767958026748,0.953900979283768
2015/8/5,B,0.9849767958026748,1.0000000000000009,0.9651625775329601
2015/8/5,C,0.953900979283768,0.9651625775329601,1.0
2015/8/6,A,0.9999999999999994,0.9842863031495916,0.9470597143731785
2015/8/6,B,0.9842863031495916,1.0000000000000009,0.9632116301358769
2015/8/6,C,0.9470597143731785,0.9632116301358769,1.0
2015/8/7,A,0.9999999999999994,0.983790015829494,0.9465798647415602
2015/8/7,B,0.983790015829494,1.0000000000000009,0.9617595946816945
2015/8/7,C,0.9465798647415602,0.9617595946816945,0.9999999999999999
2015/8/10,A,0.9999999999999994,0.9847153783663543,0.9521515947489001
2015/8/10,B,0.9847153783663543,1.0000000000000007,0.9690556623665357
